Arrival Date,Consignee,Consignee Address,Consignee City,Consignee State/Region,Consignee Postal Code,Consignee Country,Consignee Full Address,Consignee Email 1,Consignee Email 2,Consignee Email 3,Consignee Phone 1,Consignee Phone 2,Consignee Phone 3,Consignee Fax,Consignee Website 1,Consignee Website 2,Consignee Profile,Consignee D-U-N-S®,Consignee Industry,Consignee Revenue,Consignee Employees,Consignee Market Capitalization,Consignee Trade Roles,Consignee SIC Codes,Shipper,Shipper Address,Shipper City,Shipper State/Region,Shipper Postal Code,Shipper Country,Shipper Full Address,Shipper Email 1,Shipper Email 2,Shipper Email 3,Shipper Phone 1,Shipper Phone 2,Shipper Phone 3,Shipper Fax,Shipper Website 1,Shipper Website 2,Shipper Profile,Shipper D-U-N-S®,Shipper Industry,Shipper Revenue,Shipper Employees,Shipper Market Capitalization,Shipper Trade Roles,Shipper SIC Codes,Shipment Destination,Shipment Destination Region,Quantity,Weight (kg),Value of Goods (USD),Number of Containers,HS Code,Goods Shipped
2015-03-13,Gordon Industries Ltd.,200 Lexington Avenue,New York,New York,10016,United States,"200 Lexington Avenue, New York, NY 10016, USA",,,,+1 212 481 1530,,,+1 212 779 0147,gordoninternational.com,,https://panjiva.com/Gordon-Industries-Ltd/1861402,045419413,Construction and Engineering,10459889,37,,Manufacturer,5021,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","New York, New York",New York Region,1409 CTN,11344.0,"",1,3924.10,"SILICONE LID
PLASTIC LID
PLASTIC MUG
SILICONE SLEEVE
CERAMIC MUG
PO#22949
THIS SHIPMENT DOES NOT
CONTAIN ANY WOOD
PACKAGING MATERIALS"
2015-03-13,The Tea Spot,4699 Nautilus Court South,Boulder,Colorado,80301,United States,"4699 Nautilus Court South, Boulder, CO 80301, USA",,,,+1 303 444 8324,,,,theteaspot.com,,https://panjiva.com/The-Tea-Spot/2153959,,,809304,12,,Manufacturer,5499,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,46 CTN,471.0,"",1,3924.10,"PLASTIC LID
PLASTIC BOTTLE"
2015-03-13,Fox Run Brands,1907 Stout Drive,Warminster,Pennsylvania,18974,United States,"1907 Stout Drive, Warminster, PA 18974, USA",,,,+1 215 675 7700,,,,foxrunbrands.com,,https://panjiva.com/Fox-Run-Brands/1984072,130732162,,36234625,100,,"","3499, 5023, 5046","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","New York, New York",New York Region,207 CTN,1153.0,"",1,"",KITCHEN WARE
2015-03-11,Beacon Promotions Inc.,2121 South Bridge Street,New Ulm,Minnesota,56073,United States,"2121 South Bridge Street, New Ulm, MN 56073, USA",,,,+1 507 233 3240,,,+1 507 233 3241,beaconpromotions.com,,https://panjiva.com/Beacon-Promotions-Inc/1915008,001009000,Commercial Services and Supplies,21185451,24,,"",8743,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Minneapolis St.Paul International Airport, Minneapolis‑St. Paul, Minnesota",North Central Region,163 CTN,1286.0,1900.0,1,7306.30,RAIN GAUGE TUBES
2015-03-08,Zoli Inc.,870 Mitten Road,Burlingame,California,94010,United States,"870 Mitten Road, Burlingame, CA 94010, USA",,,,+1 650 239 9520,,,,zoli-inc.com,,https://panjiva.com/Zoli-Inc/4060385,,,1821411,14,,"",7549,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Tulsa International Airport, Tulsa, Oklahoma",Southwest Region,420 CTN,3150.0,"",1,"",GLASS MUG
2015-03-07,Rectorseal,2601 Spenwick Drive,Houston,Texas,77055,United States,"2601 Spenwick Drive, Houston, TX 77055, USA",,,,+1 713 263 8001,,,+1 713 263 7577,rectorseal.com,,https://panjiva.com/Rectorseal/10937073,079892463,Chemicals,31029684,60,,"","2891, 2992","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Houston, Houston, Texas",Southwest Region,216 CTN,3006.0,"",1,"",MIGHTY BRACKET
2015-03-06,Eco Vessel,5485 Conestoga Court,Boulder,Colorado,80301,United States,"5485 Conestoga Court, Boulder, CO 80301, USA",,,,+1 800 969 2962,,,,ecovessel.com,,https://panjiva.com/Eco-Vessel/4415322,,,2049033,12,,Wholesale,"3312, 5099, 5719, 7389","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Service Port-Denver, Denver, Colorado",North Central Region,337 CTN,5561.0,"",1,9617.00,"GLASS BOTTLE
VACUUM FLASK"
2015-03-06,Loblaw Companies Limited,,,,,,"1 President’s Choice Circle, Brampton, Ontario, Canada, L6Y 5S5",lclcustoms@loblaw.ca,loblawcustoms@loblaw.ca,christine.schmidt@loblaw.ca,+1 905 459 2500,,,+1 905 861 2387,loblaw.ca,,https://panjiva.com/Loblaw-Companies-Limited/1829927,201782513,,35402025787,136000,,"Logistics, Wholesale","5141, 5411, 5912, 8742","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Tacoma, Tacoma, Washington",Pacific Region,474 CTN,1654.0,"",1,3924.10.00; 3926.90,"PC TR BOTTLE W STRAW AND CUBES
PC TR BOTTLE W STRAW AND CUBES
PO#480213378532
HS CODE 39241000
.
.
THIS SHIPMENT CONTAIN NO WOOD PACKING
MATERIALS"
2015-03-06,Steel Technology Llc,561 Northwest York Drive,Bend,Oregon,97701,United States,"561 Northwest York Drive, Bend, OR 97701, USA",,,,+1 888 584 9376,,,,,,https://panjiva.com/Steel-Technology-Llc/35109161,046120994,Semiconductors and Semiconductor Equipment,901013,4,,"","3221, 3429","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Tacoma, Tacoma, Washington",Pacific Region,821 CTN,9093.0,"",1,"",PLASTIC LID
2015-03-03,Bullet Line Llc,6301 East 10th Avenue,Hialeah,Florida,33013,United States,"6301 East 10th Avenue #110, Hialeah, FL 33013, USA",pchang@bulletline.com,pchang@bulletline.co,ex.7208e-mail:pchang@bulletline.com,+1 305 623 9223,,,,,,https://panjiva.com/Bullet-Line-Llc/14478496,809596765,Media,93925594,450,,"",3993,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port Of Entry-Miami Seaport, Miami, Florida",Southeast Region,420 CTN,3360.0,"",1,3924.10,"PLASTIC BOTTLE  ""THIS SHIPMENT DOES NOT CONTA
IN ANY SOLID WOOD PACKING MATERIAL"""
2015-03-03,Spello Group Llc,18870 72nd Avenue South,Kent,Washington,98032,United States,"18870 72nd Avenue South, Kent, WA 98032, USA",,,,,,,,,,https://panjiva.com/Spello-Group-Llc/32592531,,,,,,"",7389,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Seattle, Seattle, Washington",Pacific Region,455 CTN,3740.0,"",1,9617.00,"VACUUM FLASK
STAINLESS STEEL BOTTLE
.
.
.
.
.
.
.
."
2015-02-28,Base Brandsmllc,6565 Knott Avenue,Buena Park,California,90620,United States,"6565 Knott Avenue, Buena Park, CA 90620, USA",,,,+1 404 542 6545,,,,,,https://panjiva.com/Base-Brandsmllc/35131563,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,664 CTN,1494.0,"",1,9617.00,"PLASTIC BOTTLE
VACUUM FLASK"
2015-02-27,Steel Technology Llc,561 Northwest York Drive,Bend,Oregon,97701,United States,"561 Northwest York Drive, Bend, OR 97701, USA",,,,+1 888 584 9376,,,,,,https://panjiva.com/Steel-Technology-Llc/35109161,046120994,Semiconductors and Semiconductor Equipment,901013,4,,"","3221, 3429","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Tacoma, Tacoma, Washington",Pacific Region,1494 CTN,16614.0,"",2,; ,PLASTIC LID; PLASTIC LID
2015-02-27,Rectorseal Corp.,1244 Davol Street,Fall River,Massachusetts,02720,United States,"1244 Davol Street, Fall River, MA 02720, USA",emjbrown@rectorseal.com,,,+1 508 673 7561,,,+1 914 668 7862,,,https://panjiva.com/Rectorseal-Corp/5418779,079892463,,,,,Manufacturer,"2842, 2891, 2899, 3561","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Houston, Houston, Texas",Southwest Region,11717 CTN,26306.0,"",2,3926.90; 3926.90,SINGLE USE WIRE GRABBER TM; SINGLE USE WIRE GRABBER TM
2015-02-26,Rectorseal,2601 Spenwick Drive,Houston,Texas,77055,United States,"2601 Spenwick Drive, Houston, TX 77055, USA",,,,+1 713 263 8001,,,+1 713 263 7577,rectorseal.com,,https://panjiva.com/Rectorseal/10937073,079892463,Chemicals,31029684,60,,"","2891, 2992","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Houston, Houston, Texas",Southwest Region,254 CTN,2989.0,"",1,3926.90,MIGHTY PUMP HOSE KIT MIGHTY BRACKET
2015-02-26,California Innovations Inc.,6435 Northwest Drive,Mississauga,Ontario,,Canada,"6435 Northwest Drive, Mississauga, ON L4V, Canada",,,,,,,,,,https://panjiva.com/California-Innovations-Inc/29406197,,"Textiles, Apparel and Luxury Goods",,120,,Logistics,"","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Seattle, Seattle, Washington",Pacific Region,2313 CTN,7078.0,"",1,7010.90; 7013.49.00,"GLASS BOTTLE
HS-CODE 70134900
.
.
.
.
.
.
.
.
.
."
2015-02-24,Sysco Food Services Of Syracuse,,,,,,2508 WARNERS RD WARNERS NY 13164,,,,,,,,,,https://panjiva.com/Sysco-Food-Services-Of-Syracuse/32252512,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Virginia, Norfolk, Virginia",Southeast Region,231 CTN,3119.0,"",1,6911.10,TH CEREMIC MUG
2015-02-24,Sygma Harrison,,,,,,2400 HARRISON RD COLUMBUS OH 43204 USA COLUMBUS OH 43204 US,,,,,,,,,,https://panjiva.com/Sygma-Harrison/34764793,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Virginia, Norfolk, Virginia",Southeast Region,156 CTN,2106.0,"",1,6911.10,TH CEREMIC MUG
2015-02-24,Sygma Detroit,660 Detroit Avenue,Monroe,Michigan,48162,United States,"660 Detroit Avenue, Monroe, MI 48162, USA",,,,,,,,,,https://panjiva.com/Sygma-Detroit/34769198,,,,,,"",5149,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Service Port-Atlanta, Atlanta, Georgia",Southeast Region,214 CTN,2889.0,"",1,6911.10,TH CEREMIC MUG
2015-02-24,Bullet Line Llc,6301 East 10th Avenue,Hialeah,Florida,33013,United States,"6301 East 10th Avenue #110, Hialeah, FL 33013, USA",pchang@bulletline.com,pchang@bulletline.co,ex.7208e-mail:pchang@bulletline.com,+1 305 623 9223,,,,,,https://panjiva.com/Bullet-Line-Llc/14478496,809596765,Media,93925594,450,,"",3993,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port Of Entry-Miami Seaport, Miami, Florida",Southeast Region,210 CTN,1156.0,"",1,3924.10,"PLASTIC BOTTLE  ""THIS SHIPMENT DOES NOT CONTA
IN ANY SOLID WOOD PACKING MATERIAL"""
2015-02-23,Trudeau Corp. (America) Inc.,10440 Woodward Avenue,Woodridge,Illinois,60517,United States,"10440 Woodward Avenue, Woodridge, IL 60517, USA",usorder@trudeaucorp.com,,,+1 630 739 4000,,,+1 630 739 1360,trudeaucorp.com,,https://panjiva.com/Trudeau-Corp-America-Inc/4012994,800197402,Distributors,8826666,37,,Manufacturer,"3795, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Illinois International Port District, Chicago, Illinois",North Central Region,563 CTN,3539.0,"",1,3924.10,PLASTIC BOTTLE PLASTIC MUG VACUUM CUP
2015-02-23,Tabletops Unlimited Inc.,23000 Avalon Boulevard,Carson,California,90745,United States,"23000 Avalon Boulevard, Carson, CA 90745, USA",tabletops@tabletopsunltd.com,,,+1 310 549 6000,,,+1 310 549 8500,tabletopsunltd.com,,https://panjiva.com/Tabletops-Unlimited-Inc/4417192,106846579,Household Durables,39757656,100,,Logistics,"2392, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,3385 CTN,12374.0,"",1,3924.10,"KITCHENWARE (PLASTIC MUG)
KITCHENWARE (PLASTIC MUG)
NO DESCRIPTION"
2015-02-23,Leed's World Inc.,400 Hunt Valley Road,New Kensington,Pennsylvania,15068,United States,"400 Hunt Valley Road, New Kensington, PA 15068, USA",,,,+1 724 334 9000,,,+1 724 334 0342,promosphere.com,,https://panjiva.com/Leed-s-World-Inc/2034286,809596765,Trading Companies and Distributors,221893053,32,,"","2394, 3161, 3172, 5111, 5112, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Pittsburgh Commission, Pittsburgh, Pennsylvania",Northeast Region,63 CTN,541.0,"",1,3923.30,PLASTIC BOTTLE
2015-02-22,Tabletops Unlimited Inc.,23000 Avalon Boulevard,Carson,California,90745,United States,"23000 Avalon Boulevard, Carson, CA 90745, USA",tabletops@tabletopsunltd.com,,,+1 310 549 6000,,,+1 310 549 8500,tabletopsunltd.com,,https://panjiva.com/Tabletops-Unlimited-Inc/4417192,106846579,Household Durables,39757656,100,,Logistics,"2392, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,2292 CTN,8498.0,"",1,3924.10,"KITCHENWARE(PLASIC MUG PLASTIC
KITCHENWARE(PLASIC MUG PLASTIC
BOTTLEO)"
2015-02-22,Sweda Co. Llc,,,,,,"17411 VALLEY BOULEVARD CITY OF INDUSTRY, CA 91744",,,,+1 626 357 9999,,,+1 626 357 6080,,,https://panjiva.com/Sweda-Co-Llc/1865860,,,121463020,200,,"Manufacturer, Wholesale","5044, 5094","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,360 PCS,2964.0,"",1,3924.10,"PLASTIC MUG PLASTIC FOOD CONTAINER + THIS
SHIPMENT CONTAINS NO SOLID WOOD PACKAGING
MATERIALS"
2015-02-22,Eco Vessel,5485 Conestoga Court,Boulder,Colorado,80301,United States,"5485 Conestoga Court, Boulder, CO 80301, USA",,,,+1 800 969 2962,,,,ecovessel.com,,https://panjiva.com/Eco-Vessel/4415322,,,2049033,12,,Wholesale,"3312, 5099, 5719, 7389","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Service Port-Denver, Denver, Colorado",North Central Region,968 CTN,6836.0,"",1,9617.00,"PLASTIC BOTTLE
STAINLESS STEEL BOTTLE
VACUUM FLASK
SPARE PARTS(FILTER)"
2015-02-21,Base Brandsmllc,6565 Knott Avenue,Buena Park,California,90620,United States,"6565 Knott Avenue, Buena Park, CA 90620, USA",,,,+1 404 542 6545,,,,,,https://panjiva.com/Base-Brandsmllc/35131563,,,,,,"","","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,75 CTN,450.0,"",1,3923.30,PLASTIC BOTTLE
2015-02-20,Trudeau Corp. (America) Inc.,10440 Woodward Avenue,Woodridge,Illinois,60517,United States,"10440 Woodward Avenue, Woodridge, IL 60517, USA",usorder@trudeaucorp.com,,,+1 630 739 4000,,,+1 630 739 1360,trudeaucorp.com,,https://panjiva.com/Trudeau-Corp-America-Inc/4012994,800197402,Distributors,8826666,37,,Manufacturer,"3795, 5023","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Illinois International Port District, Chicago, Illinois",North Central Region,1689 CTN,6610.0,"",1,3924.10,PLASTIC MUG
2015-02-20,Bic Graphic Usa,5151 Moundview Drive,Red Wing,Minnesota,55066,United States,"5151 Moundview Drive, Red Wing, MN 55066, USA",,,,+1 651 388 1298,,,,,,https://panjiva.com/Bic-Graphic-USA/35089172,079199377,Media,,449,,Manufacturer,"3993, 5199","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Minneapolis St.Paul International Airport, Minneapolis‑St. Paul, Minnesota",North Central Region,125 CTN,1250.0,"",1,4202.92,GOLF TOWEL
2015-02-20,Berney Kapr Inc.,3350 East 26th Street,Vernon,California,90058,United States,"3350 East 26th Street, Vernon, CA 90058, USA",art@ceramic-source.com,,,+1 323 260 7122,,,+1 323 260 7245,ceramic-source.com,,https://panjiva.com/Berney-Kapr-Inc/1839311,,Household Durables,8267238,74,,"",3269,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port of Long Beach, Long Beach, California",Pacific Region,1793 CTN,6618.0,"",1,3923.30,"PLASTIC BOTTLE
PONUM36832"
2015-02-20,Ets Express Inc.,420 Lombard Street,Oxnard,California,93030,United States,"420 Lombard Street, Oxnard, CA 93030, USA",info@etsexpress.com,,,+1 805 278 7771,,,,etsexpress.com,,https://panjiva.com/Ets-Express-Inc/1981160,105790948,,14110476,35,,Logistics,"3231, 3479","Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","The Port of Los Angeles, Los Angeles, California",Pacific Region,1166 CTN,5481.0,"",1,3923.30,PLASTIC BOTTLE
2015-02-18,Bullet Line Llc,6301 East 10th Avenue,Hialeah,Florida,33013,United States,"6301 East 10th Avenue #110, Hialeah, FL 33013, USA",pchang@bulletline.com,pchang@bulletline.co,ex.7208e-mail:pchang@bulletline.com,+1 305 623 9223,,,,,,https://panjiva.com/Bullet-Line-Llc/14478496,809596765,Media,93925594,450,,"",3993,"Hangzhou Everich Houseware Co., Ltd.",Jiefang Road,Hangzhou,Zhejiang,310000,China,"Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,,,+86 571 8792 3688,,,+86 571 8792 3699,everich.cn,,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,,,,,,Logistics,"","Port Of Entry-Miami Seaport, Miami, Florida",Southeast Region,516 CTN,2838.0,"",1,3924.10,"PLASTIC BOTTLE  ""THIS SHIPMENT DOES NOT CONTA
IN ANY SOLID WOOD PACKING MATERIAL"""
